2024-05-08 10:33:07;0;41:B2:14:61:67:71;58:C0:85:83:DF:72;00:07:4D:D6:6C:AB;57:41:2E:73:BA:E9;24:AA:DF:71:98:55;67:2B:BD:3E:40:BF;6C:D9:7F:4E:A4:B0;6D:6D:D6:C4:48:97;69:72:BB:24:36:3F;52:9D:47:8C:A8:10;56:87:E6:95:9C:B0
2024-05-08 10:33:18;0;41:B2:14:61:67:71;24:AA:DF:71:98:55;56:87:E6:95:9C:B0;58:C0:85:83:DF:72;6D:6D:D6:C4:48:97;00:07:4D:D6:6C:AB;6C:D9:7F:4E:A4:B0;61:00:25:7E:82:16;C1:79:51:09:22:64;42:E0:B9:B0:8A:47
2024-05-08 10:33:29;0;00:07:4D:D6:6C:AB;6C:D9:7F:4E:A4:B0;61:00:25:7E:82:16;58:C0:85:83:DF:72;41:B2:14:61:67:71;24:AA:DF:71:98:55;42:E0:B9:B0:8A:47;6D:6D:D6:C4:48:97;C8:A3:F8:37:7A:7D;69:72:BB:24:36:3F;5B:46:57:F7:9A:B9;E5:BC:78:A9:12:02
2024-05-08 10:33:40;0;61:00:25:7E:82:16;41:B2:14:61:67:71;58:C0:85:83:DF:72;00:07:4D:D6:6C:AB;6C:D9:7F:4E:A4:B0;42:E0:B9:B0:8A:47;24:AA:DF:71:98:55;57:41:2E:73:BA:E9;69:72:BB:24:36:3F;6D:6D:D6:C4:48:97;0E:3D:24:CC:DB:AE;E5:BC:78:A9:12:02
2024-05-08 10:33:51;0;E5:BC:78:A9:12:02;41:B2:14:61:67:71;6D:6D:D6:C4:48:97;00:07:4D:D6:6C:AB;58:C0:85:83:DF:72;61:00:25:7E:82:16;24:AA:DF:71:98:55;6C:D9:7F:4E:A4:B0;42:E0:B9:B0:8A:47;C8:A3:F8:37:7A:7D;69:72:BB:24:36:3F;0E:3D:24:CC:DB:AE;57:41:2E:73:BA:E9
2024-05-08 10:34:02;0;57:41:2E:73:BA:E9;41:B2:14:61:67:71;69:72:BB:24:36:3F;DA:16:71:9F:C1:29;61:00:25:7E:82:16;24:AA:DF:71:98:55;58:C0:85:83:DF:72;6C:D9:7F:4E:A4:B0;00:07:4D:D6:6C:AB;42:E0:B9:B0:8A:47;0E:3D:24:CC:DB:AE;6D:6D:D6:C4:48:97;E5:BC:78:A9:12:02;C8:A3:F8:37:7A:7D
2024-05-08 10:34:13;0;42:E0:B9:B0:8A:47;41:B2:14:61:67:71;24:AA:DF:71:98:55;00:07:4D:D6:6C:AB;61:00:25:7E:82:16;58:C0:85:83:DF:72;6C:D9:7F:4E:A4:B0;57:41:2E:73:BA:E9;6D:6D:D6:C4:48:97;0E:3D:24:CC:DB:AE;C1:79:51:09:22:64;56:87:E6:95:9C:B0;69:72:BB:24:36:3F
2024-05-08 10:34:25;0;58:C0:85:83:DF:72;6D:6D:D6:C4:48:97;57:41:2E:73:BA:E9;41:B2:14:61:67:71;61:00:25:7E:82:16;00:07:4D:D6:6C:AB;24:AA:DF:71:98:55;6C:D9:7F:4E:A4:B0;E5:BC:78:A9:12:02;69:72:BB:24:36:3F;42:E0:B9:B0:8A:47;0E:3D:24:CC:DB:AE;C1:79:51:09:22:64
2024-05-08 10:34:36;0;58:C0:85:83:DF:72;61:00:25:7E:82:16;6D:6D:D6:C4:48:97;24:AA:DF:71:98:55;6C:D9:7F:4E:A4:B0;DA:16:71:9F:C1:29;00:07:4D:D6:6C:AB;41:B2:14:61:67:71;52:9D:47:8C:A8:10
2024-05-08 10:34:47;0;41:B2:14:61:67:71;00:07:4D:D6:6C:AB;61:00:25:7E:82:16;24:AA:DF:71:98:55;6D:6D:D6:C4:48:97;6C:D9:7F:4E:A4:B0;58:C0:85:83:DF:72;C8:A3:F8:37:7A:7D;C9:C8:4B:7A:C2:62;DA:16:71:9F:C1:29
2024-05-08 10:34:58;0;6D:6D:D6:C4:48:97;42:E0:B9:B0:8A:47;58:C0:85:83:DF:72;61:00:25:7E:82:16;24:AA:DF:71:98:55;41:B2:14:61:67:71;6C:D9:7F:4E:A4:B0;69:72:BB:24:36:3F;00:07:4D:D6:6C:AB;56:87:E6:95:9C:B0;C1:79:51:09:22:64
2024-05-08 10:35:09;0;6D:6D:D6:C4:48:97;6C:D9:7F:4E:A4:B0;24:AA:DF:71:98:55;58:C0:85:83:DF:72;61:00:25:7E:82:16;00:07:4D:D6:6C:AB;41:B2:14:61:67:71;C1:79:51:09:22:64;42:E0:B9:B0:8A:47;C8:A3:F8:37:7A:7D;52:9D:47:8C:A8:10;69:72:BB:24:36:3F
2024-05-08 10:35:20;0;58:C0:85:83:DF:72;61:00:25:7E:82:16;C8:A3:F8:37:7A:7D;6C:D9:7F:4E:A4:B0;56:87:E6:95:9C:B0;C1:79:51:09:22:64;24:AA:DF:71:98:55;00:07:4D:D6:6C:AB;6D:6D:D6:C4:48:97;41:B2:14:61:67:71
2024-05-08 10:35:31;0;41:B2:14:61:67:71;00:07:4D:D6:6C:AB;6C:D9:7F:4E:A4:B0;24:AA:DF:71:98:55;58:C0:85:83:DF:72;61:00:25:7E:82:16;69:72:BB:24:36:3F;DA:16:71:9F:C1:29;6D:6D:D6:C4:48:97
2024-05-08 10:35:42;0;24:AA:DF:71:98:55;00:07:4D:D6:6C:AB;58:C0:85:83:DF:72;61:00:25:7E:82:16;41:B2:14:61:67:71;57:41:2E:73:BA:E9;6C:D9:7F:4E:A4:B0;C1:79:51:09:22:64
2024-05-08 10:35:53;0;41:B2:14:61:67:71;6C:D9:7F:4E:A4:B0;24:AA:DF:71:98:55;61:00:25:7E:82:16;58:C0:85:83:DF:72;00:07:4D:D6:6C:AB;6D:6D:D6:C4:48:97
2024-05-08 10:36:04;1;61:00:25:7E:82:16;24:AA:DF:71:98:55;58:C0:85:83:DF:72;41:B2:14:61:67:71;00:07:4D:D6:6C:AB;6C:D9:7F:4E:A4:B0;6D:6D:D6:C4:48:97;56:87:E6:95:9C:B0;7C:B0:2E:4F:6A:C4;C8:A3:F8:37:7A:7D;5B:46:57:F7:9A:B9;42:E0:B9:B0:8A:47
2024-05-08 10:36:15;0;6D:6D:D6:C4:48:97;F5:F4:8E:DD:BA:94;58:C0:85:83:DF:72;6C:D9:7F:4E:A4:B0;61:00:25:7E:82:16;00:07:4D:D6:6C:AB;24:AA:DF:71:98:55;56:87:E6:95:9C:B0;41:B2:14:61:67:71;C8:A3:F8:37:7A:7D;6F:D9:B4:3E:BE:79
2024-05-08 11:20:45;1;67:91:7F:E1:6F:23;6A:B2:56:9A:EA:66;68:58:A1:85:83:84;00:07:4D:D6:6C:AB;60:0D:0E:53:0C:8C;55:B0:BE:2A:35:5A;14:B1:1D:BD:C3:E5;32:ED:2A:C5:C2:15;C1:4C:7A:2B:A9:7D;77:4E:23:82:86:A6;54:E7:73:16:84:FB;53:00:68:40:FF:E6;40:77:08:1A:44:86
2024-05-08 11:20:56;1;55:B0:BE:2A:35:5A;68:58:A1:85:83:84;32:ED:2A:C5:C2:15;00:07:4D:D6:6C:AB;77:4E:23:82:86:A6;60:0D:0E:53:0C:8C;14:B1:1D:BD:C3:E5;40:77:08:1A:44:86;54:E7:73:16:84:FB;4D:C8:68:39:8D:33;67:91:7F:E1:6F:23;EA:08:71:13:63:F2;53:00:68:40:FF:E6
2024-05-08 11:21:07;1;00:07:4D:D6:6C:AB;32:ED:2A:C5:C2:15;60:0D:0E:53:0C:8C;68:58:A1:85:83:84;14:B1:1D:BD:C3:E5;4D:C8:68:39:8D:33;53:00:68:40:FF:E6;55:B0:BE:2A:35:5A;77:4E:23:82:86:A6;67:91:7F:E1:6F:23;40:77:08:1A:44:86
2024-05-08 11:21:18;1;14:B1:1D:BD:C3:E5;67:91:7F:E1:6F:23;32:ED:2A:C5:C2:15;68:58:A1:85:83:84;60:0D:0E:53:0C:8C;00:07:4D:D6:6C:AB;77:4E:23:82:86:A6;53:00:68:40:FF:E6;55:B0:BE:2A:35:5A;54:E7:73:16:84:FB;40:77:08:1A:44:86
2024-05-08 11:21:30;1;40:77:08:1A:44:86;68:58:A1:85:83:84;00:07:4D:D6:6C:AB;60:0D:0E:53:0C:8C;55:B0:BE:2A:35:5A;14:B1:1D:BD:C3:E5;77:4E:23:82:86:A6;53:00:68:40:FF:E6;32:ED:2A:C5:C2:15;4D:C8:68:39:8D:33;EA:08:71:13:63:F2;23:0D:14:B3:13:63;6C:2E:CA:9F:5F:6C
2024-05-08 11:21:41;1;60:0D:0E:53:0C:8C;67:91:7F:E1:6F:23;14:B1:1D:BD:C3:E5;32:ED:2A:C5:C2:15;68:58:A1:85:83:84;40:77:08:1A:44:86;55:B0:BE:2A:35:5A;00:07:4D:D6:6C:AB;77:4E:23:82:86:A6;EA:08:71:13:63:F2
2024-05-08 11:21:52;1;60:0D:0E:53:0C:8C;00:07:4D:D6:6C:AB;32:ED:2A:C5:C2:15;EA:08:71:13:63:F2;68:58:A1:85:83:84;14:B1:1D:BD:C3:E5;67:91:7F:E1:6F:23;40:77:08:1A:44:86;77:4E:23:82:86:A6;55:B0:BE:2A:35:5A;53:00:68:40:FF:E6;C1:4C:7A:2B:A9:7D
2024-05-08 11:22:03;1;53:00:68:40:FF:E6;67:91:7F:E1:6F:23;68:58:A1:85:83:84;00:07:4D:D6:6C:AB;60:0D:0E:53:0C:8C;14:B1:1D:BD:C3:E5;32:ED:2A:C5:C2:15;55:B0:BE:2A:35:5A;77:4E:23:82:86:A6;54:E7:73:16:84:FB;40:77:08:1A:44:86
2024-05-08 11:22:14;1;77:4E:23:82:86:A6;60:0D:0E:53:0C:8C;32:ED:2A:C5:C2:15;14:B1:1D:BD:C3:E5;68:58:A1:85:83:84;00:07:4D:D6:6C:AB;55:B0:BE:2A:35:5A;4D:C8:68:39:8D:33;40:77:08:1A:44:86;53:00:68:40:FF:E6;67:91:7F:E1:6F:23
2024-05-08 11:22:25;1;60:0D:0E:53:0C:8C;14:B1:1D:BD:C3:E5;00:07:4D:D6:6C:AB;68:58:A1:85:83:84;32:ED:2A:C5:C2:15;53:00:68:40:FF:E6;77:4E:23:82:86:A6;C1:4C:7A:2B:A9:7D;55:B0:BE:2A:35:5A;EA:08:71:13:63:F2;40:77:08:1A:44:86;67:91:7F:E1:6F:23
2024-05-08 11:22:36;0;60:0D:0E:53:0C:8C;68:58:A1:85:83:84;32:ED:2A:C5:C2:15;14:B1:1D:BD:C3:E5;00:07:4D:D6:6C:AB;4D:C8:68:39:8D:33;53:00:68:40:FF:E6;67:91:7F:E1:6F:23;40:77:08:1A:44:86;0E:C9:2E:47:58:52;55:B0:BE:2A:35:5A;77:4E:23:82:86:A6;6C:2E:CA:9F:5F:6C;69:10:AB:52:7C:C0;D9:AF:AD:FA:0D:46
2024-05-08 11:22:47;1;69:10:AB:52:7C:C0;68:58:A1:85:83:84;40:77:08:1A:44:86;32:ED:2A:C5:C2:15;77:4E:23:82:86:A6;60:0D:0E:53:0C:8C;55:B0:BE:2A:35:5A;0E:C9:2E:47:58:52;00:07:4D:D6:6C:AB;53:00:68:40:FF:E6;EA:08:71:13:63:F2;D0:62:2C:2C:A6:60;6C:2E:CA:9F:5F:6C;67:91:7F:E1:6F:23;54:E7:73:16:84:FB
2024-05-08 11:22:58;1;68:58:A1:85:83:84;0E:C9:2E:47:58:52;60:0D:0E:53:0C:8C;77:4E:23:82:86:A6;00:07:4D:D6:6C:AB;75:E5:84:A4:10:32;69:10:AB:52:7C:C0;6C:2E:CA:9F:5F:6C;40:77:08:1A:44:86;67:91:7F:E1:6F:23;53:00:68:40:FF:E6;55:B0:BE:2A:35:5A;D0:62:2C:2C:A6:60;6C:B9:A5:8C:D8:E5;23:0D:14:B3:13:63
2024-05-08 11:23:09;1;68:58:A1:85:83:84;40:77:08:1A:44:86;53:00:68:40:FF:E6;60:0D:0E:53:0C:8C;0E:C9:2E:47:58:52;00:07:4D:D6:6C:AB;D0:62:2C:2C:A6:60;75:E5:84:A4:10:32;67:91:7F:E1:6F:23;77:4E:23:82:86:A6;69:10:AB:52:7C:C0;55:B0:BE:2A:35:5A;EA:08:71:13:63:F2
2024-05-08 11:23:20;1;75:E5:84:A4:10:32;77:4E:23:82:86:A6;40:77:08:1A:44:86;D0:62:2C:2C:A6:60;60:0D:0E:53:0C:8C;68:58:A1:85:83:84;0E:C9:2E:47:58:52;53:00:68:40:FF:E6;69:10:AB:52:7C:C0;6C:2E:CA:9F:5F:6C;D9:AF:AD:FA:0D:46;00:07:4D:D6:6C:AB;5D:62:A3:E9:0C:BD;67:91:7F:E1:6F:23;55:B0:BE:2A:35:5A
2024-05-08 11:23:31;1;0E:C9:2E:47:58:52;5D:62:A3:E9:0C:BD;D9:AF:AD:FA:0D:46;75:E5:84:A4:10:32;77:4E:23:82:86:A6;68:58:A1:85:83:84;55:B0:BE:2A:35:5A;00:07:4D:D6:6C:AB;D0:62:2C:2C:A6:60;69:10:AB:52:7C:C0;40:77:08:1A:44:86;67:91:7F:E1:6F:23;6C:2E:CA:9F:5F:6C;53:00:68:40:FF:E6
2024-05-08 11:23:43;1;5D:62:A3:E9:0C:BD;D0:62:2C:2C:A6:60;0E:C9:2E:47:58:52;68:58:A1:85:83:84;75:E5:84:A4:10:32;00:07:4D:D6:6C:AB;40:77:08:1A:44:86;53:00:68:40:FF:E6;55:B0:BE:2A:35:5A;69:10:AB:52:7C:C0;67:91:7F:E1:6F:23;77:4E:23:82:86:A6
2024-05-08 11:23:54;1;53:00:68:40:FF:E6;75:E5:84:A4:10:32;55:B0:BE:2A:35:5A;0E:C9:2E:47:58:52;68:58:A1:85:83:84;00:07:4D:D6:6C:AB;5D:62:A3:E9:0C:BD;40:77:08:1A:44:86;D0:62:2C:2C:A6:60;69:10:AB:52:7C:C0;67:91:7F:E1:6F:23;4D:ED:4B:70:72:EC;75:29:65:87:85:A3
2024-05-08 11:24:05;1;5D:62:A3:E9:0C:BD;D0:62:2C:2C:A6:60;75:E5:84:A4:10:32;53:00:68:40:FF:E6;00:07:4D:D6:6C:AB;68:58:A1:85:83:84;0E:C9:2E:47:58:52;75:29:65:87:85:A3;40:77:08:1A:44:86;55:B0:BE:2A:35:5A;77:4E:23:82:86:A6;67:91:7F:E1:6F:23;C1:4C:7A:2B:A9:7D
2024-05-08 11:24:16;1;0E:C9:2E:47:58:52;55:B0:BE:2A:35:5A;75:E5:84:A4:10:32;5D:62:A3:E9:0C:BD;67:91:7F:E1:6F:23;53:00:68:40:FF:E6;00:07:4D:D6:6C:AB;68:58:A1:85:83:84;77:4E:23:82:86:A6;C1:4C:7A:2B:A9:7D;40:77:08:1A:44:86;75:29:65:87:85:A3
2024-05-08 11:24:27;1;53:00:68:40:FF:E6;75:E5:84:A4:10:32;55:B0:BE:2A:35:5A;68:58:A1:85:83:84;71:80:32:C9:61:74;00:07:4D:D6:6C:AB;6F:20:61:A4:C6:3F;5D:62:A3:E9:0C:BD;40:77:08:1A:44:86;0E:C9:2E:47:58:52;77:4E:23:82:86:A6;67:91:7F:E1:6F:23
2024-05-08 11:24:38;1;55:B0:BE:2A:35:5A;6F:20:61:A4:C6:3F;5D:62:A3:E9:0C:BD;68:58:A1:85:83:84;53:00:68:40:FF:E6;77:4E:23:82:86:A6;0E:C9:2E:47:58:52;00:07:4D:D6:6C:AB;40:77:08:1A:44:86;75:E5:84:A4:10:32;67:91:7F:E1:6F:23;C1:4C:7A:2B:A9:7D;5D:5A:13:57:30:BF
2024-05-08 11:24:49;1;75:E5:84:A4:10:32;0E:C9:2E:47:58:52;68:58:A1:85:83:84;5D:62:A3:E9:0C:BD;00:07:4D:D6:6C:AB;55:B0:BE:2A:35:5A;53:00:68:40:FF:E6;6F:20:61:A4:C6:3F;77:4E:23:82:86:A6;40:77:08:1A:44:86;6C:2E:CA:9F:5F:6C;5D:5A:13:57:30:BF
2024-05-08 11:25:00;1;68:58:A1:85:83:84;00:07:4D:D6:6C:AB;5D:62:A3:E9:0C:BD;75:E5:84:A4:10:32;0E:C9:2E:47:58:52;6F:20:61:A4:C6:3F;C1:4C:7A:2B:A9:7D;77:4E:23:82:86:A6;40:77:08:1A:44:86;55:B0:BE:2A:35:5A;53:00:68:40:FF:E6;5D:5A:13:57:30:BF
2024-05-08 11:25:12;1;5D:62:A3:E9:0C:BD;68:58:A1:85:83:84;77:4E:23:82:86:A6;5D:5A:13:57:30:BF;0E:C9:2E:47:58:52;53:00:68:40:FF:E6;00:07:4D:D6:6C:AB;75:E5:84:A4:10:32;6F:20:61:A4:C6:3F;55:B0:BE:2A:35:5A;C1:4C:7A:2B:A9:7D
2024-05-08 11:25:23;1;5D:5A:13:57:30:BF;55:B0:BE:2A:35:5A;6F:20:61:A4:C6:3F;68:58:A1:85:83:84;5D:62:A3:E9:0C:BD;40:77:08:1A:44:86;00:07:4D:D6:6C:AB;53:00:68:40:FF:E6;0E:C9:2E:47:58:52;75:E5:84:A4:10:32;77:4E:23:82:86:A6;EA:08:71:13:63:F2
2024-05-08 11:25:34;1;0E:C9:2E:47:58:52;68:58:A1:85:83:84;5D:5A:13:57:30:BF;55:B0:BE:2A:35:5A;00:07:4D:D6:6C:AB;5D:62:A3:E9:0C:BD;53:00:68:40:FF:E6;75:E5:84:A4:10:32;77:4E:23:82:86:A6;6F:20:61:A4:C6:3F;40:77:08:1A:44:86
2024-05-08 11:25:45;1;75:E5:84:A4:10:32;53:00:68:40:FF:E6;68:58:A1:85:83:84;5D:5A:13:57:30:BF;55:B0:BE:2A:35:5A;77:4E:23:82:86:A6;0E:C9:2E:47:58:52;5D:62:A3:E9:0C:BD;40:77:08:1A:44:86;00:07:4D:D6:6C:AB;6F:20:61:A4:C6:3F
2024-05-08 11:25:56;1;5D:62:A3:E9:0C:BD;77:4E:23:82:86:A6;75:E5:84:A4:10:32;00:07:4D:D6:6C:AB;0E:C9:2E:47:58:52;55:B0:BE:2A:35:5A;68:58:A1:85:83:84;53:00:68:40:FF:E6;40:77:08:1A:44:86;5D:5A:13:57:30:BF;6F:20:61:A4:C6:3F
2024-05-08 11:26:07;1;53:00:68:40:FF:E6;40:77:08:1A:44:86;00:07:4D:D6:6C:AB;0E:C9:2E:47:58:52;68:58:A1:85:83:84;6F:20:61:A4:C6:3F;75:E5:84:A4:10:32;5D:62:A3:E9:0C:BD;5D:5A:13:57:30:BF;77:4E:23:82:86:A6;A4:C1:38:FB:35:E8;55:B0:BE:2A:35:5A
2024-05-08 11:26:18;1;75:E5:84:A4:10:32;40:77:08:1A:44:86;68:58:A1:85:83:84;00:07:4D:D6:6C:AB;77:4E:23:82:86:A6;5D:62:A3:E9:0C:BD;0E:C9:2E:47:58:52;55:B0:BE:2A:35:5A;6F:20:61:A4:C6:3F;5D:5A:13:57:30:BF;53:00:68:40:FF:E6;EA:08:71:13:63:F2;54:E7:73:16:84:FB;64:54:D0:05:C6:B7
2024-05-08 11:26:29;1;55:B0:BE:2A:35:5A;64:54:D0:05:C6:B7;6B:98:1A:43:69:82;40:77:08:1A:44:86;00:07:4D:D6:6C:AB;68:58:A1:85:83:84;77:4E:23:82:86:A6;0E:C9:2E:47:58:52;75:E5:84:A4:10:32;5D:62:A3:E9:0C:BD;53:00:68:40:FF:E6;5D:5A:13:57:30:BF
2024-05-08 11:26:40;1;75:E5:84:A4:10:32;0E:C9:2E:47:58:52;53:00:68:40:FF:E6;68:58:A1:85:83:84;77:4E:23:82:86:A6;5D:62:A3:E9:0C:BD;55:B0:BE:2A:35:5A;6B:98:1A:43:69:82;00:07:4D:D6:6C:AB;EA:08:71:13:63:F2;5D:5A:13:57:30:BF;40:77:08:1A:44:86
2024-05-08 11:26:51;1;68:58:A1:85:83:84;75:E5:84:A4:10:32;0E:C9:2E:47:58:52;77:4E:23:82:86:A6;5D:62:A3:E9:0C:BD;00:07:4D:D6:6C:AB;52:7B:C3:D4:53:0F;40:77:08:1A:44:86;53:00:68:40:FF:E6;7C:39:CA:17:43:4E;55:B0:BE:2A:35:5A;5D:5A:13:57:30:BF
2024-05-08 11:27:03;0;53:00:68:40:FF:E6;0E:C9:2E:47:58:52;00:07:4D:D6:6C:AB;68:58:A1:85:83:84;77:4E:23:82:86:A6;54:E7:73:16:84:FB;75:E5:84:A4:10:32;5D:62:A3:E9:0C:BD;40:77:08:1A:44:86;EA:08:71:13:63:F2
